"Twitter Query: valenbisi OR valenbici near:39.4699075,-0.3762881000000107,15mi -filter:retweets",,,,,,,,,,,User Details,,,,,,,,,
Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
28.05.2018 20:02:33,@valenbisi_es,fomenta la bici,De nou en la ciutat. Deixa la Valenbisi en una #EVB si no ho has fet ja i canvia a @emtvalencia @metrovalencia taxi.... Bon dia i a gaudir de la pluja amb tota una agenda d'activitats que hi ha a València!,1003138157091676160,,,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
28.05.2018 20:02:33,@valenbisi_es,fomenta la bici,A estas horas pocos biciclista pedalean por la ciudad pero por precaución si has cogido la bici para y espera a que no sea tan intensa la tormenta. Elegir @emtvalencia en su servicio nocturno y @metrovalencia en.. una hora... El tema de alternativa lo dejamos al taxi :),1003119151819390977,,,,0,1,Twitter for Android,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
28.05.2018 20:02:33,@valenbisi_es,fomenta la bici,"@taxivoltereta @joanribo @policialocalvlc @ciclismoafondo @ValenbisiOfi @VlcMobilitat ¿Cursillos para biciclistas, conductores que pasaron su carnet hace años y no logran recordar que es eso de urbanidad, conductores de servicios públicos, transportistas y peatones? Ante actos incívicos hay muchos implicados en la ciudad...",1003117637046546433,,,,0,0,Twitter for Android,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
28.05.2018 20:02:33,@valenbisi_es,fomenta la bici,@giuseppegrezzi On pot consultar la ciutadania el nou Pla de Seguretat Viària?¿Un enllaç al document o una web? @anaismenguzzato La contra rèplica cas per cas mencionada també es pot consultar o és un diàleg a 2 bandes perque es seguixen sense entendre?,1002566341973479424,,pic.twitter.com/Woj4NCXZ2j,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:11:08,@valenbisi_es,fomenta la bici,"Ahir al #PleValència es va parlar de mobilitat, infraestructures i molt més temes interessants. Més info  per poder vore-ho en diferit RT @AjuntamentVLC: Ja està disponible l’emissió completa del #PleValència de hui ↗️",1002565066691104769,"http://canal.gva.es/#./portal/orgs/dsp_orgs.cfm
https://twitter.com/AjuntamentVLC/status/1002214976659091456
http://bit.ly/2sAz0M3",https://pbs.twimg.com/media/DeiVNLWW0AMfj58.jpg,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:11:08,@valenbisi_es,fomenta la bici,@taxivoltereta @joanribo @policialocalvlc @ciclismoafondo Un punto interesante en las Estaciones Valenbisi sería si al elegir un idioma que no sea español / valenciano y/o a los nuevos turistas de corta duración les apareciera consignas de seguridad y educación vial antes de desbloquear las bornetas @ValenbisiOfi @VlcMobilitat,1002515617436532737,,pic.twitter.com/OByE4GvOrJ,,1,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:11:08,@valenbisi_es,fomenta la bici,Llega el fin de semana y se esperan... tormentas!  ¿Acertarán las predicciones @AEMET_CValencia ? Llevad el chubasquero y algo de muda por si os pilla una tromba momentánea. Paciencia y siempre pensad en vuestra seguridad y en la de los demás. Gracias! RT @AEMET_CValencia: 01/06 09:54 #AEMET adelanta #avisos por lluvias en C. Valenciana. Activos pasado mañana. Nivel máx amarillo +info HAGA CLICK EN LA IMAGEN o,1002514614360444928,"http://www.aemet.es/es/eltiempo/prediccion/municipios/valencia-id46250
https://twitter.com/AEMET_CValencia/status/1002488633801273344
http://www.aemet.es/es/eltiempo/prediccion/avisos?w=pmna&k=val
http://infotweet.aemet.es/tu77.html?1527846872",,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:11:08,@valenbisi_es,fomenta la bici,@taxivoltereta @joanribo @policialocalvlc @ciclismoafondo Sabemos que en tiendas como en @DOYOUBIKE @TodobiciVLC les informan aunque al ser extranjeros y turistas ven que la @policialocalvlc no les va a multar porque no se gestionan las multas o al no saber el idioma no quieren perder el tiempo. En otras ciudades/países no es problema,1002509586413309952,,,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:18:05,@valenbisi_es,fomenta la bici,"Viendo que se acerca la temporada alta y las multitudes que se generan en ciertas calles, buena reflexión de @valenciaenbici que urge solucionar Calle Alicante  ¿si un ciclista va con ella en la mano no caben bien más peatones ¿soluciones @VlcMobilitat?",1002507837652783104,https://www.facebook.com/valenciaenbici/posts/1670977492986039,,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:18:05,@valenbisi_es,fomenta la bici,Día que acaba con lluvia y se multiplican los vehículos privados en la ciudad. ¿Unas gotas y ya denotamos cada ciudadano la dependencia del coche privado que tenemos?¿No pensamos en @emtvalencia @metrovalencia? ¿Es grave Doctor?,1001161820747583488,,,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:18:05,@valenbisi_es,fomenta la bici,"Pedaleando bajo la lluvia con #Valenbisi chubasquero, precaución, material reflectante y atención a peatones, coches y otras bicis. Respetar normas y semáforos",1001155603295883265,,pic.twitter.com/RKwBrCjgLv,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:38:04,@AMELIA_SP78,Amelia Sebastián,"@EnriqueVCF97 Que va.... eso es que quieren que llegues pronto y no cojas el valenbici... 😂😜 Además... no dicen Novia lluviosa, novia dichosa... Basket con lluvia, afición unida... Alé... ya está el refrán inventado... jajajaja. Hoy sufriremos pero ganaremos.. la ha dicho Rubén... 😚😚",1001147664472444929,,,,1,1,Twitter for Android,168,400,2,,10/22/2013,"Valencia, Comunidad Valenciana",Psicóloga y Psicogerontóloga. #Hay estrellas que nunca dejarán de Brillar#.,,,View
01.06.2018 13:38:04,@EchoesIII,Pablo,Volviendo a casa a las cuatro de la noche haciendo un squat en unos postes de valenbisi,1000558923773038592,,https://pbs.twimg.com/media/DeKzCYqX4AIZxW0.jpg,,1,8,Twitter for Android,183,120,8,,1/13/2014,"Valencia, España",she say do you love me i tell her im monky,,,View
01.06.2018 13:38:04,@lasprovincias,LAS PROVINCIAS,.@valenbisi_es pierde abonados por cuarto mes consecutivo y apenas supera los 44.000,1003536832502456320,http://www.lasprovincias.es/valencia-ciudad/valenbisi-pierde-abonados-20180604004059-ntvo.html,,,6,3,TweetDeck,169104,171,1804,✅,11/25/2008,"Valencia, Spain","Noticias de la Comunitat Valenciana, de España y de ámbito internacional WhatsApp: 626641201. Agréganos y envíanos tu nombre. https://telegram.me/lasprovincias",http://www.lasprovincias.es,,View
01.06.2018 13:38:04,@Carla_Esteban_,Carla Esteban del Álamo,Valenbisi pierde abonados por cuarto mes consecutivo y apenas supera los 44.000,1003408117659512832,https://ift.tt/2J85HeT,,,0,0,IFTTT,174,501,0,,12/5/2017,"Valencia, España",Abogada,,,View
01.06.2018 13:42:03,@valenbisi_es,fomenta la bici,"Buenas noticias desde @AytoAlfafar 😄 Si conocéis buenas noticias del área metropolitana y cercanas a València para ampliar las vías ciclables compartirlo con nosotros, ¡gracias! RT @RedCiudadesBici: Alfafar: El proyecto del carril bici obtiene subvención europea",1003374611520741377,"https://twitter.com/RedCiudadesBici/status/1003310094317228032
http://www.ciudadesporlabicicleta.org/2018/05/08/alfafar-el-proyecto-del-carril-bici-obtiene-subvencion-europea/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost",,,1,1,Twitter for Android,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:42:03,@valenbisi_es,fomenta la bici,Pasaron las tormentas y vuelve el buen tiempo al menos hasta mediados de semana. ¡A disfrutar pedaleando de la ciudad! Buena semana 😉🏖️🌃🚲 RT @AEMET_CValencia: 03/05 19:15 #AEMET informa de que ya no hay avisos vigentes en C. Valenciana,1003373821678809089,"https://twitter.com/AEMET_CValencia/status/1003354497094123521
http://infotweet.aemet.es/tu77.html?1528053309",,,0,0,Twitter for Android,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 13:42:03,@valenbisi_es,fomenta la bici,De nou en la ciutat. Deixa la Valenbisi en una #EVB si no ho has fet ja i canvia a @emtvalencia @metrovalencia taxi.... Bon dia i a gaudir de la pluja amb tota una agenda d'activitats que hi ha a València!,1003138157091676160,,,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 16:58:33,@valenbisi_es,fomenta la bici,A estas horas pocos biciclista pedalean por la ciudad pero por precaución si has cogido la bici para y espera a que no sea tan intensa la tormenta. Elegir @emtvalencia en su servicio nocturno y @metrovalencia en.. una hora... El tema de alternativa lo dejamos al taxi :),1003119151819390977,,,,0,1,Twitter for Android,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 16:58:33,@valenbisi_es,fomenta la bici,"Ahir al #PleValència es va parlar de mobilitat, infraestructures i molt més temes interessants. Més info  per poder vore-ho en diferit RT @AjuntamentVLC: Ja està disponible l’emissió completa del #PleValència de hui ↗️",1002565066691104769,"http://canal.gva.es/#./portal/orgs/dsp_orgs.cfm
https://twitter.com/AjuntamentVLC/status/1002214976659091456
http://bit.ly/2sAz0M3",https://pbs.twimg.com/media/DeiVNLWW0AMfj58.jpg,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 16:58:33,@valenbisi_es,fomenta la bici,Llega el fin de semana y se esperan... tormentas!  ¿Acertarán las predicciones @AEMET_CValencia ? Llevad el chubasquero y algo de muda por si os pilla una tromba momentánea. Paciencia y siempre pensad en vuestra seguridad y en la de los demás. Gracias! RT @AEMET_CValencia: 01/06 09:54 #AEMET adelanta #avisos por lluvias en C. Valenciana. Activos pasado mañana. Nivel máx amarillo +info HAGA CLICK EN LA IMAGEN o,1002514614360444928,"http://www.aemet.es/es/eltiempo/prediccion/municipios/valencia-id46250
https://twitter.com/AEMET_CValencia/status/1002488633801273344
http://www.aemet.es/es/eltiempo/prediccion/avisos?w=pmna&k=val
http://infotweet.aemet.es/tu77.html?1527846872",,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 16:58:33,@valenbisi_es,fomenta la bici,"Viendo que se acerca la temporada alta y las multitudes que se generan en ciertas calles, buena reflexión de @valenciaenbici que urge solucionar Calle Alicante  ¿si un ciclista va con ella en la mano no caben bien más peatones ¿soluciones @VlcMobilitat?",1002507837652783104,https://www.facebook.com/valenciaenbici/posts/1670977492986039,,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 17:03:37,@valenbisi_es,fomenta la bici,Día que acaba con lluvia y se multiplican los vehículos privados en la ciudad. ¿Unas gotas y ya denotamos cada ciudadano la dependencia del coche privado que tenemos?¿No pensamos en @emtvalencia @metrovalencia? ¿Es grave Doctor?,1001161820747583488,,,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 17:03:37,@valenbisi_es,fomenta la bici,"Pedaleando bajo la lluvia con #Valenbisi chubasquero, precaución, material reflectante y atención a peatones, coches y otras bicis. Respetar normas y semáforos",1001155603295883265,,pic.twitter.com/RKwBrCjgLv,,0,0,Twitter Web Client,1708,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
01.06.2018 17:03:37,@EchoesIII,Pablo,Volviendo a casa a las cuatro de la noche haciendo un squat en unos postes de valenbisi,1000558923773038592,,https://pbs.twimg.com/media/DeKzCYqX4AIZxW0.jpg,,1,8,Twitter for Android,183,120,8,,1/13/2014,"Valencia, España",she say do you love me i tell her im monky,,,View
03.06.2018 5:34:16,@jdaros,Joan Daròs,"Holi @Iberia, cómo va el finde? El mío regular. Sólo comentaros que en menos de una semana me habéis cancelado un vuelo, retrasado tres y perdido una maleta. A la próxima antes cojo un valenbisi.",1000466743335284736,,,,0,7,Twitter for iPhone,656,1366,6,,4/11/2010,país valencià,"Actor. Valencià. http://www.morcillogonzalez.com, però ací opine sols per mi. ig: joandaros",,,View
03.06.2018 5:34:16,@valenbisi_es,fomenta la bici,"Programa pilot amb la llinea 5 d'@emtvalencia. Cómo en ciutats com München @StadtMuenchen que pots entrar pel dia per altres portes del vehicle. Felicitats @emtvalencia per introduïr novetats i millorar el servici! Gràcies RT @emtvalencia: Demà comencem a la L5 un programa pilot per a millorar la velocitat comercial: des d'ara, també podràs validar els teus títols per la porta central. Recorda que per activar una recàrrega pendent o comprar un bitllet senzill hauràs de seguir fent-ho per la porta del conductor.",1004354539296821248,https://twitter.com/emtvalencia/status/1004352705098338304,https://pbs.twimg.com/media/DfAtcm6W0AIQOdu.jpg,,0,0,Twitter for Android,1709,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
03.06.2018 5:34:16,@valenbisi_es,fomenta la bici,"Atención que se acerca tormenta con rachas de viento y en muchos casos granizo. Mucha precaución y ante tromba de agua o granizada parar y resguardaros. Paciencia o elegid alternativas @emtvalencia @metrovalencia RT @AEMET_CValencia: La intensidad de precipitación está siendo fuerte y con viento racheado. En la estación de Llíria se han registrado 19.4 l/m2 en la última media hora, de los cuales 15.6 en sólo 10 minutos, con una racha de viento de 64 km/h",1004352712035700736,https://twitter.com/AEMET_CValencia/status/1004350421861851138,,,0,0,Twitter for Android,1709,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
03.06.2018 5:40:17,@valenbisi_es,fomenta la bici,Per incidències podeu compartir-les amb @ValenbisiOfi amb #SOSvalenbisi,1004282585483304960,,,,0,0,Twitter Web Client,1709,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
03.06.2018 5:40:17,@valenbisi_es,fomenta la bici,"Atenció a la disponibilitat d'Estacions Valenbisi #EVB. Consultar @biciv i davant de poca disponibilitat de bornetes lliures anar amb temps perquè haureu d'aparcar-la en #EVBs allunyades. RECORDEU que al arribar a una Estació i està plena, passeu la targeta i teniu 15' de bonus.. RT @TransitValencia: Recordem que hui continuen les proves d’accès a la Universitat, pel que s’esperen majors desplaçaments i intensitat circulatòria en els accessos a la @UPV i el Campus dels Tarongers. Preveniu desplaçaments 😉 @AjuntamentVLC @emtvalencia #EBAU2018 #EBAU",1004282299645612033,https://twitter.com/TransitValencia/status/1004260452770164736,https://pbs.twimg.com/media/De_ZfmEX0AEwquS.jpg,,2,4,Twitter Web Client,1709,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
03.06.2018 5:40:17,@valenbisi_es,fomenta la bici,@RafaelsvriveraS @JoanRiboAlcalde @CiudadanosCs @CsCValenciana @CsValencia_C Lo que no sabe ni quiere saber es que Valenbisi es un contrato de largo recorrido y cerrado sin mucho margen de maniobra por parte del @AjuntamentVLC ¿De verdad que eso son las reclamaciones @CsValencia_C @NarcisoEstelles @fginer?,1004279257605066752,,,,0,0,Twitter Web Client,1709,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
03.06.2018 5:40:17,@Ken43Block_,Nico Lewandowski™,"@mixyourmedicine Normal, no tienes valenbisi 🙄😂",1003738523898433537,,,,0,1,Twitter for Android,85,598,0,,9/3/2010,"Valencia, España",#EchteLiebe💛,,,View
03.06.2018 6:55:48,@Ken43Block_,Nico Lewandowski™,"@mixyourmedicine Pues va, cámbiate que bajo, donde te recojo con mi flamante valenbisi? jajajajajajajajajaj",1003728768777768961,,,,0,1,Twitter for Android,85,598,0,,9/3/2010,"Valencia, España",#EchteLiebe💛,,,View
03.06.2018 6:55:48,@valentia1238,Antonio Valéncia,@lasprovincias @Joanenric67Joan @valenbisi_es Interesante...,1003691023644745728,,,,0,1,Twitter for Android,614,1029,15,,10/23/2016,"Valencia, España","Valenciano, mi manera de ser y de estar. Porque ya sabes, aquí, en el viejo Reino de Valencia, desde siempre, Som Valencians.",,,View
03.06.2018 6:55:48,@valenbisi_es,fomenta la bici,"@lasprovincias Podíais indagar el contrato a largo plazo que tiene firmado @JCDecaux_ESP con @AjuntamentVLC si tiene cláusulas ante la pérdida de competitividad ;) La evolución natural de @ValenbisiOfi sin mostrar novedades es que deje paso a otras opciones más ligeras,a otras más innovadoras..",1003580526375120896,,,,0,2,Twitter for Android,1709,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
03.06.2018 6:55:48,@lasprovincias,LAS PROVINCIAS,.@valenbisi_es pierde abonados por cuarto mes consecutivo y apenas supera los 44.000,1003536832502456320,http://www.lasprovincias.es/valencia-ciudad/valenbisi-pierde-abonados-20180604004059-ntvo.html,,,6,3,TweetDeck,169121,171,1801,✅,11/25/2008,"Valencia, Spain","Noticias de la Comunitat Valenciana, de España y de ámbito internacional WhatsApp: 626641201. Agréganos y envíanos tu nombre. https://telegram.me/lasprovincias",http://www.lasprovincias.es,,View
03.06.2018 17:16:59,@Carla_Esteban_,Carla Esteban del Álamo,Valenbisi pierde abonados por cuarto mes consecutivo y apenas supera los 44.000,1003408117659512832,https://ift.tt/2J85HeT,,,0,0,IFTTT,175,500,0,,12/5/2017,"Valencia, España",Abogada,,,View
03.06.2018 17:16:59,@valenbisi_es,fomenta la bici,@Willy_Sanz_ Nosotros en València nos preguntamos si en unos meses permiten ir a patinetes eléctricos por los viales de bici con la cantidad de baches que hay se van a hartar a pagar reclamaciones de accidentes. ¿Parches que sirven para coches y motos pero no para bicis y otros vehículos?,1003393718362234881,,,,0,1,Twitter for Android,1709,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
03.06.2018 17:16:59,@valenbisi_es,fomenta la bici,"Buenas noticias desde @AytoAlfafar 😄 Si conocéis buenas noticias del área metropolitana y cercanas a València para ampliar las vías ciclables compartirlo con nosotros, ¡gracias! RT @RedCiudadesBici: Alfafar: El proyecto del carril bici obtiene subvención europea",1003374611520741377,"https://twitter.com/RedCiudadesBici/status/1003310094317228032
http://www.ciudadesporlabicicleta.org/2018/05/08/alfafar-el-proyecto-del-carril-bici-obtiene-subvencion-europea/?utm_source=ReviveOldPost&utm_medium=social&utm_campaign=ReviveOldPost",,,1,1,Twitter for Android,1709,289,80,,9/19/2010,"Valencia, Spain","Cuenta no oficial del servicio de bicis de la ciudad de Valencia, Valenbisi. Fomento del uso de la bicicleta #transportepublico #bici Info: valenbisi@gmail.com",,,View
